STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FI,Finland,2023,,2.86,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2008,,8.90,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2009,,8.83,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2010,,9.13,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2011,,9.20,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2012,,9.29,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2013,,9.40,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2014,,8.93,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2015,,8.99,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2016,,9.56,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2017,,9.85,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2018,,9.94,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2019,,10.78,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2020,,9.89,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2021,,8.04,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2022,,8.03,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,FR,France,2023,,9.69,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2010,,7.51,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2011,,12.18,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2012,,15.50,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2013,,19.08,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2014,,15.55,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2015,,11.99,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2016,,10.45,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2017,,12.50,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2018,,10.31,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2019,,12.68,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2020,,12.27,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2021,,8.15,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2022,,10.80,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HR,Croatia,2023,,11.44,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2008,,52.59,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2009,,52.07,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2010,,57.65,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2011,,54.34,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2012,,54.39,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2013,,50.74,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2014,,45.69,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2015,,38.11,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2016,,32.92,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2017,,26.02,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2018,,21.69,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2019,,19.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2020,,14.59,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2021,,17.23,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2022,,16.65,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,HU,Hungary,2023,,16.28,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2008,,8.29,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2009,,9.70,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2010,,3.99,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2011,,3.93,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2012,,3.20,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2013,,1.33,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2014,,1.97,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2015,,9.59,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2016,,2.14,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2018,,20.46,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2019,,11.73,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2020,,19.37,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2021,,16.19,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2022,,17.33,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IE,Ireland,2023,,20.17,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2008,,2.44,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2009,,4.85,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2010,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2011,,4.87,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2012,,2.59,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2013,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2014,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2015,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2016,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2017,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2018,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2019,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2020,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2021,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2022,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IS,Iceland,2023,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2008,,21.02,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2009,,21.77,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2010,,24.78,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2011,,25.63,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2012,,25.55,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2013,,23.70,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2014,,20.11,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2015,,22.05,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2016,,23.89,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2017,,26.17,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2018,,26.80,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2019,,27.11,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2020,,24.22,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2021,,24.06,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2022,,25.31,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,IT,Italy,2023,,28.66,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2009,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2010,,29.17,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2011,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2012,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2013,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2014,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2015,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2016,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2017,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2018,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2019,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2020,,94.34,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2021,,58.88,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2022,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LI,Liechtenstein,2023,,0.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2008,,59.56,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2009,,57.13,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2010,,48.91,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2011,,42.40,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2012,,36.79,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2013,,31.19,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2014,,29.66,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2015,,31.23,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2016,,21.44,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2017,,20.13,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2018,,19.00,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2019,,15.24,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2020,,8.60,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2021,,6.26,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2022,,3.94,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LT,Lithuania,2023,,3.84,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2008,,5.55,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2009,,7.76,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2010,,11.51,,,,,
dataflow,ESTAT:CRIM_PRIS_AGE(1.0),Prisoners by age and sex,A,Annual,JUVENILE,Juvenile,M,Males,P_HTHAB,Per hundred thousand inhabitants,LU,Luxembourg,2011,,10.77,,,,,
