iccs,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2009,0.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2010,0.22
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2011,0.26
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2012,0.56
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2013,0.67
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2014,0.58
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2015,0.69
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2016,0.8
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2017,1.32
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2018,1.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2019,0.74
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2020,1.33
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2021,1.03
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2022,1.1
Sexual assault,Annual,M,Per hundred thousand inhabitants,Poland,2016,12.69
Sexual assault,Annual,M,Per hundred thousand inhabitants,Poland,2017,13.42
Sexual assault,Annual,M,Per hundred thousand inhabitants,Poland,2018,14.27
Sexual assault,Annual,M,Per hundred thousand inhabitants,Poland,2019,0.41
Sexual assault,Annual,M,Per hundred thousand inhabitants,Poland,2020,0.44
Sexual assault,Annual,M,Per hundred thousand inhabitants,Poland,2021,0.39
Sexual assault,Annual,M,Per hundred thousand inhabitants,Poland,2022,0.42
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2013,5.16
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2014,5.45
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2015,6.58
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2016,5.59
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2017,5.69
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2018,4.38
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2019,4.29
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2020,4.38
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2021,4.55
Sexual assault,Annual,M,Per hundred thousand inhabitants,Portugal,2022,4.57
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2008,0.64
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2009,0.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2010,0.84
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2011,0.83
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2012,1.08
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2013,1.32
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2014,1.41
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2015,1.67
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2016,2.01
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2017,2.12
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2018,0.98
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2019,1.82
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2020,2.52
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2021,3.12
Sexual assault,Annual,M,Per hundred thousand inhabitants,Romania,2022,3.47
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2013,0.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2014,0.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2015,0.95
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2016,0.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2017,0.99
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2018,0.73
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2019,1.24
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2020,1.1
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2021,1.46
Sexual assault,Annual,M,Per hundred thousand inhabitants,Serbia,2022,1.81
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2008,0.5
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2009,0.67
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2010,0.58
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2011,0.55
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2012,0.72
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2013,0.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2014,0.19
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2015,0.23
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2016,0.28
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2017,0.38
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2018,0.45
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2019,0.21
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2020,0.64
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2021,0.52
Sexual assault,Annual,M,Per hundred thousand inhabitants,Sweden,2022,0.55
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovenia,2016,0.39
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovenia,2017,0.59
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovenia,2018,7.11
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovenia,2019,5.01
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovenia,2020,4.76
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovenia,2021,3.21
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovenia,2022,4.82
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2014,7.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2015,8.29
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2016,8.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2017,2.56
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2018,2.97
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2019,3.38
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2020,3.53
Sexual assault,Annual,M,Per hundred thousand inhabitants,Slovakia,2021,3.71
Sexual assault,Annual,M,Per hundred thousand inhabitants,Türkiye,2018,21.82
Sexual assault,Annual,M,Per hundred thousand inhabitants,Türkiye,2019,23.07
Sexual assault,Annual,M,Per hundred thousand inhabitants,Türkiye,2020,24.65
Sexual assault,Annual,M,Per hundred thousand inhabitants,Türkiye,2021,29.03
Sexual assault,Annual,M,Per hundred thousand inhabitants,Türkiye,2022,34.23
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2008,12.48
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2009,13.55
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2010,17.21
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2011,17.54
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2012,18.59
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2013,18.14
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2014,19.14
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2015,18.45
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2016,20.38
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2017,21.54
Sexual assault,Annual,M,Per hundred thousand inhabitants,England and Wales,2018,21.66
Sexual assault,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2008,1.2
Sexual assault,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2009,1.07
Sexual assault,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2010,2.24
Sexual assault,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2011,2.15
Sexual assault,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2012,1.94
Sexual assault,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,1.74
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2009,9.49
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2010,12.59
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2011,9.58
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2012,10.88
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,11.27
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,9.76
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,9.37
Sexual assault,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,7.34
Sexual assault,Annual,M,Per hundred thousand inhabitants,Kosovo*,2018,1.58
Sexual assault,Annual,M,Per hundred thousand inhabitants,Kosovo*,2019,2.26
Sexual assault,Annual,M,Per hundred thousand inhabitants,Kosovo*,2020,4.8
