iccs,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Serbia,2018,0.6
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Serbia,2019,0.92
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Serbia,2020,1.15
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Serbia,2021,2.01
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Sweden,2016,13.57
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Sweden,2017,27.52
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Sweden,2018,9.04
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Sweden,2019,13.94
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Sweden,2020,22.63
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Sweden,2021,31.03
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovenia,2016,5.33
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovenia,2017,9.05
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovenia,2018,6.82
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovenia,2019,6.44
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovenia,2020,7.16
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovenia,2021,8.3
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovakia,2016,2.99
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovakia,2017,4.45
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovakia,2018,5.95
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovakia,2019,5.25
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovakia,2020,7.38
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Slovakia,2021,5.4
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Kosovo*,2016,0.34
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Kosovo*,2017,0.34
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Kosovo*,2018,0.44
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Kosovo*,2019,0.22
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Kosovo*,2020,0.28
Child pornography,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Kosovo*,2021,0.56
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2008,4.54
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2009,5.31
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2011,9.46
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2014,10.25
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2015,8.11
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2016,5.53
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2017,6.36
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2018,4.63
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2019,3.42
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2020,2.88
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2021,2.83
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Albania,2022,2.79
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2008,57.61
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2009,54.91
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2010,51.61
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2011,48.55
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2012,48.67
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2013,44.22
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2014,40.92
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2015,39.79
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2016,35.66
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2017,29.75
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2018,27.16
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2019,29.67
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2020,24.01
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2021,23.71
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Austria,2022,28.24
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bosnia and Herzegovina,2008,19.41
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bosnia and Herzegovina,2011,25.37
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bosnia and Herzegovina,2012,26.31
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2008,214.47
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2009,219.3
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2010,220.08
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2011,248.54
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2012,230.81
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2013,204.98
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2014,196.12
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2015,180.45
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2016,165.13
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2017,155.44
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2018,144.61
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2019,142.26
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2020,103.01
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2021,100.11
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Belgium,2022,104.38
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2008,38.15
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2009,48.16
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2010,50.35
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2011,42.2
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2012,40.33
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2013,40.87
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2014,32.1
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2015,27.02
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2016,23.29
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2017,21.94
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2018,17.94
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2019,16.9
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2020,14.41
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2021,12.14
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Bulgaria,2022,13.19
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2008,38.05
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2009,45.83
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2010,36.64
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2011,39.55
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2012,45.29
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2013,39.76
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2014,29.08
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2015,22.57
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2016,22.53
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2017,20.74
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2018,19.38
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2019,21.91
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2020,22.65
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2021,20.02
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Switzerland,2022,22.21
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2008,9.15
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2009,17.82
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2010,19.04
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2011,16.31
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2012,20.07
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2013,17.21
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2014,12.12
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2015,9.21
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2016,10.96
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2017,12.05
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2018,8.45
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2019,6.28
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2020,8.78
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2021,7.59
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Cyprus,2022,10.61
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2008,44.87
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2009,44.96
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2010,38.41
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2011,37.01
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2012,32.52
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2013,29.01
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2014,24.23
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2015,19.19
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2016,15.6
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2017,14.98
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2018,13.25
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2019,13.51
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2020,11.67
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2021,11.49
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Czechia,2022,13.52
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2008,60.71
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2009,60.14
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2010,58.88
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2011,59.86
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2012,60.64
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2013,58.66
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2014,56.3
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2015,55.01
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2016,52.34
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2017,47.08
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2018,44.4
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2019,43.43
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2020,40.73
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2021,36.23
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Germany,2022,45.89
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2008,62.09
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2009,72.65
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2010,60.92
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2011,58.28
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2012,53.81
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2013,57.12
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2014,41.26
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2015,35.94
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2016,38.28
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2017,35.52
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2018,31.46
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2019,29.25
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2020,28.08
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2021,22.04
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Denmark,2022,23.94
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2008,67.91
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2009,54.35
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2010,44.93
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2011,39.48
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2012,34.48
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2013,36.06
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2014,27.36
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2015,25.63
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2016,18.85
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2017,15.28
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2018,12.89
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2019,11.47
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2020,8.5
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2021,9.7
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Estonia,2022,7.36
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2008,29.45
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2009,42.5
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2010,54.67
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2011,59.66
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2012,54.05
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2013,44.7
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2014,34.78
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2015,39.75
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2016,43.94
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2017,39.66
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2018,40.57
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2019,40.42
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2020,23.71
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2021,22.5
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Greece,2022,27.08
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2008,156.39
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2009,140.92
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2010,181.58
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2011,187.97
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2012,206.34
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2013,184.12
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2014,152.34
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2015,139.03
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2016,135.56
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2017,132.74
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2018,129.23
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2019,140.35
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2020,95.63
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2021,111.97
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Spain,2022,133.65
Robbery,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Finland,2008,31.99
