STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,leg_stat,Legal status,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2018,,1386.38,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2019,,1629.57,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2020,,1411.30,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2021,,1621.82,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2022,,1736.08,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2023,,1738.39,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2008,,1220.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2009,,1323.11,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2010,,1289.74,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2011,,1246.07,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2012,,1217.63,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2013,,1182.16,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2014,,1243.97,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2015,,1261.30,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKC-L,England and Wales,2016,,1219.62,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2008,,446.26,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2009,,420.49,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2010,,393.13,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2011,,384.34,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2012,,353.83,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2013,,347.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2014,,361.56,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKM,Scotland (NUTS 2021),2017,,621.97,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2010,,748.66,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2011,,664.30,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2012,,706.67,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2013,,1187.98,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2014,,561.31,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2015,,521.34,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2016,,497.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,UKN,Northern Ireland (UK) (NUTS 2021),2017,,539.80,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2008,,8308,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2009,,7319,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2010,,9174,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2011,,10437,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2012,,11070,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2013,,11493,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2014,,18504,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2015,,18625,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2016,,16343,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2017,,15290,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2018,,15289,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2019,,13876,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2020,,12751,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2021,,15368,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2022,,15393,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AL,Albania,2023,,13223,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AT,Austria,2009,,201915,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AT,Austria,2010,,212784,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AT,Austria,2011,,216623,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AT,Austria,2012,,219228,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AT,Austria,2013,,219071,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AT,Austria,2014,,215032,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,AT,Austria,2015,,209330,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2011,,19565,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2012,,20036,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2013,,18360,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2014,,18971,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2015,,18354,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2016,,15883,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2017,,14659,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2018,,13734,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2019,,12686,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2020,,10541,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2021,,12180,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2022,,11351,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BA,Bosnia and Herzegovina,2023,,11351,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2008,,483502,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2009,,498567,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2010,,496350,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2011,,491857,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2012,,456048,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2013,,450241,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2014,,448264,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2015,,421560,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2017,,418017,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2018,,421524,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2019,,441813,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2020,,515622,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2021,,473806,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2022,,425706,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BE,Belgium,2023,,428336,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BG,Bulgaria,2010,,51109,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BG,Bulgaria,2011,,53068,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BG,Bulgaria,2012,,45452,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,BG,Bulgaria,2013,,43450,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2008,,85206,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2009,,84452,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2010,,97691,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2011,,112026,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2012,,105148,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2013,,84432,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2014,,100821,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2015,,77713,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2016,,66261,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2017,,57021,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2018,,46502,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2019,,51496,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2020,,41677,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2021,,46303,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CY,Cyprus,2022,,50150,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2008,,96899,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2009,,98768,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2010,,87907,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2011,,89189,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2012,,89258,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2013,,90832,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2014,,88258,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2015,,77388,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2016,,70613,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2017,,64031,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2018,,63635,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2019,,64039,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2020,,56644,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2021,,53931,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2022,,57382,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,CZ,Czechia,2023,,58984,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DE,Germany,2008,,888782,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DE,Germany,2009,,859911,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DE,Germany,2010,,824115,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DE,Germany,2011,,809230,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DE,Germany,2012,,774068,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DE,Germany,2013,,752721,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DE,Germany,2014,,740565,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2008,,50374,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2009,,53208,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2010,,52462,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2011,,61736,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2012,,79492,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2013,,68406,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2014,,64981,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2015,,78780,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2016,,72938,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2017,,70311,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2018,,80098,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2019,,80197,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2020,,78726,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2021,,70790,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_PRSC,Prosecuted person,M,Males,NR,Number,DK,Denmark,2022,,77400,,,,,
